x,y,weight
0.0,0.0,44402627.0
0.0,0.25,1020382.0
0.0,0.5,504386.0
0.0,0.75,463504.0
0.25,0.0,120141.0
0.25,0.25,4974.0
0.25,0.5,1806.0
0.25,0.75,3172.0
0.5,0.0,217667.0
0.5,0.25,1230.0
0.5,0.5,1127.0
0.5,0.75,932.0
0.75,0.0,145353.0
0.75,0.25,1116.0
0.75,0.5,186.0
0.75,0.75,364.0
