x,y,weight
0.0,0.0,45138846.0
0.0,0.25,873702.0
0.0,0.5,217062.0
0.0,0.75,534350.0
0.25,0.0,69554.0
0.25,0.25,1021.0
0.25,0.5,283.0
0.25,0.75,761.0
0.5,0.0,19750.0
0.5,0.25,549.0
0.5,0.5,39.0
0.5,0.75,270.0
0.75,0.0,30088.0
0.75,0.25,525.0
0.75,0.5,632.0
0.75,0.75,1535.0
