x,y,weight
0.0,0.0,46439440.0
0.0,0.25,10830.0
0.0,0.5,17841.0
0.0,0.75,295849.0
0.25,0.0,71579.0
0.25,0.25,0.0
0.25,0.5,0.0
0.25,0.75,40.0
0.5,0.0,20120.0
0.5,0.25,0.0
0.5,0.5,0.0
0.5,0.75,488.0
0.75,0.0,32625.0
0.75,0.25,0.0
0.75,0.5,0.0
0.75,0.75,155.0
