x,y,weight
0.0,0.0,44361966.0
0.0,0.25,1005130.0
0.0,0.5,493209.0
0.0,0.75,446590.0
0.25,0.0,710.0
0.25,0.25,0.0
0.25,0.5,0.0
0.25,0.75,0.0
0.5,0.0,217.0
0.5,0.25,0.0
0.5,0.5,0.0
0.5,0.75,1.0
0.75,0.0,522895.0
0.75,0.25,22572.0
0.75,0.5,14296.0
0.75,0.75,21381.0
