x,y,weight
0.0,0.0,44974889.0
0.0,0.25,383863.0
0.0,0.5,273913.0
0.0,0.75,674230.0
0.25,0.0,710.0
0.25,0.25,0.0
0.25,0.5,0.0
0.25,0.75,0.0
0.5,0.0,217.0
0.5,0.25,0.0
0.5,0.5,1.0
0.5,0.75,0.0
0.75,0.0,571260.0
0.75,0.25,2262.0
0.75,0.5,1412.0
0.75,0.75,6210.0
