x,y,weight
0.0,0.0,46065848.0
0.0,0.25,35745.0
0.0,0.5,29074.0
0.0,0.75,176228.0
0.25,0.0,709.0
0.25,0.25,0.0
0.25,0.5,0.0
0.25,0.75,1.0
0.5,0.0,218.0
0.5,0.25,0.0
0.5,0.5,0.0
0.5,0.75,0.0
0.75,0.0,576670.0
0.75,0.25,110.0
0.75,0.5,1086.0
0.75,0.75,3278.0
