x,y,weight
0.0,0.0,44069312.0
0.0,0.25,253979.0
0.0,0.5,189462.0
0.0,0.75,2168226.0
0.25,0.0,122270.0
0.25,0.25,126.0
0.25,0.5,84.0
0.25,0.75,4670.0
0.5,0.0,15816.0
0.5,0.25,4.0
0.5,0.5,4.0
0.5,0.75,3808.0
0.75,0.0,57538.0
0.75,0.25,45.0
0.75,0.5,52.0
0.75,0.75,3571.0
